"part_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi"
4602,460206,27,27,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4602,460207,5,5,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460208,5,5,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460209,61,60,62,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4602,460210,45,40,50,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4602,460211,38,38,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4602,460212,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460213,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460214,6,6,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460215,6,6,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460216,5,5,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460217,45,40,50,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,3
4602,460218,28,28,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5
4602,460219,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460220,6,6,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460221,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460222,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460223,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460224,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460225,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460226,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460227,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460228,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460229,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4602,460230,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4603,460301,24,24,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,4
4603,460302,20,20,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4603,460303,17,17,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,NA,3
4603,460304,42,42,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,4
4603,460305,52,52,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,4
4603,460306,20,20,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4603,460307,1,1,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,4
4603,460308,5,5,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4604,460401,74,74,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4604,460402,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,1
4604,460403,1,1,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4604,460404,6,6,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4604,460405,6,6,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,1
4604,460406,27,25,30,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,1
4604,460407,37,35,40,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,1
4604,460408,18,18,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4604,460409,34,32,36,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4604,460410,34,32,36,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,1
4604,460411,52,52,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4604,460412,40,40,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4604,460413,32,32,NA,"F",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,1
4604,460414,34,34,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,3
4604,460415,17,17,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,NA
4605,460501,39,39,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4605,460502,50,45,55,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,2,1
4605,460503,40,35,45,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,2,1
4605,460504,1,1,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4605,460505,20,20,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4605,460506,5,5,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,4
4605,460507,45,40,50,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,1
4606,460601,40,40,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,2,2
4606,460602,37,37,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4606,460603,42,42,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,4
4606,460604,45,45,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,1
4606,460605,10,10,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4606,460606,14,14,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4606,460607,39,39,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4606,460608,36,36,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4606,460609,9,9,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,5
4607,460701,61,61,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4607,460702,37,37,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4607,460703,36,36,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4607,460704,8,8,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4607,460705,8,8,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4607,460706,58,58,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4607,460707,7,7,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4607,460708,60,60,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4607,460709,42,42,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5
4607,460710,7,7,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4608,460801,40,40,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4608,460802,24,24,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4608,460803,24,24,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4608,460804,21,21,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4608,460805,39,38,40,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460901,37,37,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460902,7,7,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460903,7,7,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460904,7,7,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460905,7,7,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460906,7,7,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460907,7,7,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4609,460908,32,30,35,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,3
4609,460909,32,30,35,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,3
4609,460910,68,68,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4609,460911,69,69,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4610,461001,5,5,6,"M",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,4
4610,461002,12,12,13,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4610,461003,5,5,6,"M",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,4
4610,461004,5,5,6,"M",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,4
4610,461005,6,6,7,"M",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,4
4610,461006,50,45,55,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4610,461007,40,35,45,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,4
4610,461008,50,45,55,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4610,461009,40,35,45,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4610,461010,40,35,45,"F",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,2,4
4610,461011,47,45,50,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,4
4610,461012,6,6,7,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,3
4610,461013,42,40,45,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4610,461014,37,35,40,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4610,461015,37,35,40,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,4
4610,461016,37,35,40,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,3
4610,461017,30,25,35,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4610,461018,6,6,7,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,2
4610,461019,6,6,7,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,2
4610,461020,6,6,7,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4610,461021,6,6,7,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4610,461022,40,35,45,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,NA,4
4611,461101,42,42,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4611,461102,30,30,NA,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,2,2
4611,461103,24,24,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2
4611,461104,3,3,NA,"F",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,5
4611,461105,10,10,NA,"M",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,5
4611,461106,34,34,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4611,461107,28,28,NA,"F",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,5
4611,461108,43,43,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4611,461109,56,56,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,3
4611,461110,55,55,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4611,461111,32,32,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2
4612,461201,3,3,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4612,461202,61,61,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1
4612,461203,2,2,NA,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461204,7,7,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461205,37,37,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4612,461206,1,1,NA,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461207,8,8,NA,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461208,29,29,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4612,461209,4,4,NA,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461210,52,50,55,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,1,1
4612,461211,34,34,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4612,461212,27,27,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4612,461213,2,2,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4612,461214,4,4,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4612,461215,35,35,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461216,3,3,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461217,12,12,NA,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461218,14,14,NA,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461219,39,39,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,4
4612,461220,25,25,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,1
4612,461221,23,23,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4612,461222,31,31,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4613,461301,5,5,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,NA
4613,461302,39,39,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4613,461303,35,35,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4613,461304,0,0,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4613,461305,37,37,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4613,461306,30,30,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4614,461401,41,41,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,4
4614,461402,1,1,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3
4614,461403,36,36,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,5
4614,461404,18,18,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,4
4614,461405,1,1,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4614,461406,8,8,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4614,461407,16,16,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4614,461408,46,46,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3
4614,461409,45,45,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4614,461410,17,17,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4614,461411,28,28,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,3
4615,461501,14,14,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
4615,461502,45,45,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461503,60,60,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,2
4615,461504,60,60,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,2
4615,461505,14,14,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1
4615,461506,15,15,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1
4615,461507,13,13,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1
4615,461508,4,4,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461509,14,14,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
4615,461510,4,4,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461511,50,50,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4615,461512,50,50,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4615,461513,13,13,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1
4615,461514,13,13,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4615,461515,42,42,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4615,461516,39,39,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4615,461517,18,18,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4615,461518,35,35,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461519,14,14,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4615,461520,3,3,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461521,3,3,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461522,3,3,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461523,3,3,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461524,3,3,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461525,3,3,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461526,4,4,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461527,4,4,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461528,3,3,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4615,461529,15,15,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4616,461601,7,7,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,2
4616,461602,1,1,NA,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4616,461603,4,4,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4616,461604,4,4,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4616,461605,4,4,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4616,461606,4,4,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4616,461607,7,7,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,3
4616,461608,38,38,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4616,461609,32,30,35,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,2
4616,461610,32,30,35,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,2
4616,461611,32,32,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4616,461612,4,4,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4616,461613,42,40,45,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4616,461614,42,40,45,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4616,461615,7,7,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4616,461616,4,4,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4616,461617,32,30,35,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,3
4617,461701,50,50,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4617,461702,69,69,NA,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4617,461703,9,9,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4617,461704,13,13,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4617,461705,33,33,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4617,461706,37,37,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,3
4617,461707,31,31,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4618,461801,24,24,NA,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,5
4618,461802,26,26,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,5
4618,461803,5,5,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,4
4618,461804,5,5,NA,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,4
4619,461901,4,3,5,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,5
4619,461902,23,23,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4619,461903,3,3,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,3
4619,461904,1,1,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,3
4619,461905,29,29,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,3
4619,461906,47,47,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2
4619,461907,22,20,25,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,1
4619,461908,37,35,40,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,2,1
4619,461909,70,65,75,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,2,1
4619,461910,42,40,45,"M",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,2,2
4619,461911,4,3,5,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,5
4619,461912,24,20,28,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,5
4619,461913,4,3,5,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,5
4619,461914,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,5
4619,461915,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,5
4619,461916,18,18,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4619,461917,21,21,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,4
4619,461918,24,20,28,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,5
4619,461919,4,3,5,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,5
4619,461920,5,5,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,5
4619,461921,27,27,NA,"F",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,5
4619,461922,26,26,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4620,462001,32,30,35,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462002,32,30,35,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4620,462003,47,45,50,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4620,462004,32,30,35,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2
4620,462005,67,65,70,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4620,462006,38,38,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,3
4620,462007,7,7,8,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462008,27,25,30,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4620,462009,37,35,40,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2
4620,462010,8,8,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4620,462011,7,7,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462012,7,7,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462013,7,7,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462014,6,6,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462015,41,41,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4620,462016,8,8,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4620,462017,35,35,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4620,462018,7,7,NA,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4620,462019,9,9,NA,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4621,462101,6,6,7,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4621,462102,5,5,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,4
4621,462103,42,40,45,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4621,462104,6,6,7,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4621,462105,7,7,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,5
4621,462106,9,9,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4621,462107,33,33,NA,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4621,462108,25,25,NA,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
